time,flux
1068.248789216581,273968.0
1068.269222101735,273949.34375
1068.2896551869198,273905.6875
1068.3100881721548,273923.0625
1068.3305210574545,273886.21875
1068.3509541428066,273927.9375
1068.3713871281943,273962.1875
1068.3918200136395,273895.9375
1068.4122530991372,273862.96875
1068.4326860846995,273927.375
1068.4531191702918,273891.4375
1068.4735520559334,273883.625
1068.4939850416413,273868.53125
1068.514418127408,273849.375
1068.5348510131953,273811.4375
1068.5552839990487,273851.78125
1068.575717084961,273851.40625
1068.5961500709236,273841.0625
1068.6165829569509,273830.75
1068.6370160429797,273849.8125
1068.6574490291168,273817.46875
1068.6778820152904,273851.34375
1068.698315001493,273817.71875
1068.7187479877755,273820.53125
1068.7391809740948,273842.90625
1068.759613960472,273805.09375
1068.7800469469005,273815.125
1068.8004800333656,273771.875
1068.8209129199167,273817.9375
1068.8413459064905,273816.5625
1068.8617788931297,273804.59375
1068.882211879827,273799.4375
1068.902644966547,273784.75
1068.9230778533602,273767.4375
1068.9435108402322,273783.125
1068.9639439271268,273766.75
1068.9843768140854,273787.125
1069.004809801074,273796.46875
1069.025242888143,273796.28125
1069.0456757752472,273775.96875
1069.0661088624329,273756.09375
1069.0865418496542,273759.59375
1069.106974736933,273770.0
1069.1274078242425,273740.5
1069.1478408116309,273798.1875
1069.168273799085,273771.0
1069.188706786561,273733.875
1069.2091397741024,273751.40625
1069.2500057493598,273739.59375
1069.2704387370686,273722.5625
1069.2908718248436,273733.9375
1069.3113048126395,273746.0
1069.3317377005296,273729.5625
1069.3521707884502,273716.09375
1069.3726037764209,273703.1875
1069.3930366644563,273688.875
1069.4134697525517,273747.375
1069.4339027406968,273746.375
1069.4543356289068,273695.875
1069.4747687171475,273692.46875
1069.495201605474,273691.65625
1069.5156346938238,273699.84375
1069.5360676822384,273690.375
1069.5565005707322,273636.3125
1069.576933659264,273726.1875
1069.597366647853,273659.21875
1069.6177995364997,273691.875
1069.6382326251987,273684.15625
1069.6586656139334,273680.6875
1069.679098702749,273645.15625
1069.6995315916283,273650.0
1069.7199645805376,273672.03125
1069.7403976695275,273660.34375
1069.7608305585527,273625.875
1069.7812635476655,273649.3125
1069.8016966368014,273636.90625
1069.8221296260017,273647.5
1069.8425625152595,273652.59375
1069.8629956045695,273625.46875
1069.8834285939447,273630.625
1069.903861583378,273628.625
1069.924294572862,273637.90625
1069.9447275624116,273640.3125
1069.96516065202,273641.03125
1069.985593541678,273627.90625
1072.5601271239284,273294.03125
1072.5805602214896,273277.84375
1072.60099321913,273266.53125
1072.6214262168432,273284.3125
1072.6418592145928,273260.75
1072.662292212437,273262.65625
1072.6827253103402,273219.21875
1072.7031582083218,273228.59375
1072.7440243044766,273227.53125
1072.7644572026477,273243.875
1072.784890200899,273243.0625
1072.8053232992097,273209.5
1072.8257561975845,273211.125
1072.8461891960396,273169.375
1072.866622294554,273184.90625
1072.8870551931468,273210.65625
